id,est_id,date,extra_credit,grade,score,final_score,type
882248,55486,2001-05-17,Y,A,100.0,102.0,1 - INSPECTION
882253,55486,2002-10-21,N,A,100.0,100.0,1 - INSPECTION
882254,55486,2003-01-28,Y,A,100.0,102.0,1 - INSPECTION
882259,55486,2004-05-13,Y,A,100.0,102.0,1 - INSPECTION
882260,55486,2004-08-12,Y,A,100.0,102.0,1 - INSPECTION
882264,55486,2005-07-20,Y,A,100.0,102.0,1 - INSPECTION
882270,55486,2007-01-17,Y,A,100.0,102.0,1 - INSPECTION
882452,55493,2001-05-01,N,A,100.0,100.0,1 - INSPECTION
882464,55493,2004-06-14,N,A,100.0,100.0,1 - INSPECTION
882469,55493,2005-08-01,N,A,100.0,100.0,1 - INSPECTION
882472,55493,2006-09-12,Y,A,100.0,102.0,1 - INSPECTION
882476,55493,2007-09-11,Y,A,100.0,102.0,1 - INSPECTION
882523,55494,2002-01-31,Y,A,100.0,102.0,1 - INSPECTION
882526,55494,2003-01-28,Y,A,100.0,102.0,1 - INSPECTION
882531,55494,2004-05-20,Y,A,100.0,102.0,1 - INSPECTION
882532,55494,2004-12-08,Y,A,100.0,102.0,1 - INSPECTION
882533,55494,2005-03-23,Y,A,100.0,102.0,1 - INSPECTION
911116,56906,2005-01-12,N,A,100.0,100.0,1 - INSPECTION
911120,56906,2006-01-05,Y,A,100.0,102.0,1 - INSPECTION
911122,56906,2006-07-12,N,A,100.0,100.0,1 - INSPECTION
911126,56906,2007-07-09,Y,A,100.0,102.0,1 - INSPECTION
911134,56907,2005-11-08,N,A,100.0,100.0,1 - INSPECTION
911142,56907,2007-11-13,N,A,100.0,100.0,1 - INSPECTION
911143,56907,2008-02-07,N,A,100.0,100.0,1 - INSPECTION
911146,56908,2005-01-20,N,A,100.0,100.0,S - STATUS CHANGE
911150,56908,2005-11-10,Y,A,100.0,102.0,1 - INSPECTION
911158,56908,2008-01-04,N,A,100.0,100.0,1 - INSPECTION
911188,56911,2006-08-28,Y,A,100.0,102.0,1 - INSPECTION
911193,56911,2007-12-21,Y,A,100.0,102.0,1 - INSPECTION
911224,56915,2004-10-12,N,A,100.0,100.0,P - PERMIT
911227,56915,2005-03-24,N,A,100.0,100.0,1 - INSPECTION
911230,56915,2005-07-21,N,A,100.0,100.0,1 - INSPECTION
911241,56915,2007-06-18,N,A,100.0,100.0,1 - INSPECTION
911376,56926,2005-01-07,Y,A,100.0,102.0,1 - INSPECTION
911378,56926,2005-08-01,Y,A,100.0,102.0,1 - INSPECTION
911382,56926,2006-07-18,N,A,100.0,100.0,1 - INSPECTION
911398,56928,2005-06-22,N,A,100.0,100.0,1 - INSPECTION
909880,56810,2007-11-28,Y,A,100.0,102.0,1 - INSPECTION
909972,56817,2005-07-07,N,A,100.0,100.0,1 - INSPECTION
909980,56817,2007-08-22,N,A,100.0,100.0,1 - INSPECTION
909982,56817,2008-03-18,N,A,100.0,100.0,1 - INSPECTION
909997,56819,2005-06-09,N,A,100.0,100.0,1 - INSPECTION
910000,56819,2006-02-24,N,A,100.0,100.0,1 - INSPECTION
910005,56819,2007-09-10,N,A,100.0,100.0,1 - INSPECTION
910012,56821,2003-10-16,N,A,100.0,100.0,P - PERMIT
910018,56821,2005-06-13,N,A,100.0,100.0,1 - INSPECTION
910020,56821,2005-10-26,N,A,100.0,100.0,1 - INSPECTION
910022,56821,2006-06-30,N,A,100.0,100.0,1 - INSPECTION
910024,56821,2006-11-30,N,A,100.0,100.0,1 - INSPECTION
910030,56822,2004-02-25,Y,A,100.0,102.0,1 - INSPECTION
910031,56822,2004-06-10,Y,A,100.0,102.0,1 - INSPECTION
910034,56822,2005-04-20,Y,A,100.0,102.0,1 - INSPECTION
910037,56822,2006-05-22,Y,A,100.0,102.0,1 - INSPECTION
910039,56822,2006-10-31,Y,A,100.0,102.0,1 - INSPECTION
910043,56822,2008-01-16,Y,A,100.0,102.0,1 - INSPECTION
910085,56827,2004-02-10,N,A,100.0,100.0,1 - INSPECTION
910088,56827,2004-11-09,N,A,100.0,100.0,1 - INSPECTION
910089,56827,2005-02-03,N,A,100.0,100.0,1 - INSPECTION
910095,56827,2006-08-14,N,A,100.0,100.0,1 - INSPECTION
910101,56827,2008-03-12,N,A,100.0,100.0,1 - INSPECTION
910135,56830,2004-11-17,Y,A,100.0,102.0,1 - INSPECTION
910144,56830,2007-05-29,Y,A,100.0,102.0,1 - INSPECTION
910248,56838,2004-11-17,N,A,100.0,100.0,1 - INSPECTION
910257,56838,2007-02-06,Y,A,100.0,102.0,1 - INSPECTION
910261,56838,2008-03-11,N,A,100.0,100.0,1 - INSPECTION
910287,56840,2005-08-02,Y,A,100.0,102.0,1 - INSPECTION
910288,56840,2005-10-05,Y,A,100.0,102.0,1 - INSPECTION
910295,56840,2007-09-25,N,A,100.0,100.0,2 - RE-INSPECTION
910319,56842,2005-03-28,N,A,100.0,100.0,S - STATUS CHANGE
910324,56842,2006-02-16,N,A,100.0,100.0,1 - INSPECTION
910325,56842,2006-06-06,N,A,100.0,100.0,1 - INSPECTION
910345,56844,2004-06-21,Y,A,100.0,102.0,1 - INSPECTION
910349,56844,2005-05-17,Y,A,100.0,102.0,1 - INSPECTION
910350,56844,2005-07-07,Y,A,100.0,102.0,1 - INSPECTION
1268795,63177,2010-06-14,Y,A,97.0,99.0,1 - INSPECTION
1269216,58362,2010-06-15,Y,A,98.0,100.0,1 - INSPECTION
1269322,77091,2010-06-16,N,A,98.0,98.0,1 - INSPECTION
1269343,58143,2010-06-16,N,A,97.0,97.0,1 - INSPECTION
1269364,57123,2010-06-16,Y,A,100.0,102.0,1 - INSPECTION
1269751,57007,2010-06-17,Y,A,98.0,100.0,1 - INSPECTION
1270088,56993,2010-06-21,N,,,,CVV - CRITICAL VIOLATION VISIT
1270124,56625,2010-06-21,Y,A,98.0,100.0,1 - INSPECTION
1270380,81154,2010-06-21,N,,,,P - PERMIT
1270521,58352,2010-06-21,N,A,90.0,90.0,1 - INSPECTION
1270531,56892,2010-06-22,Y,A,98.0,100.0,1 - INSPECTION
1270620,56840,2010-06-23,N,,,,V - VISIT
1270627,62663,2010-06-22,Y,A,99.0,101.0,1 - INSPECTION
1270716,55471,2010-06-16,Y,A,99.0,101.0,1 - INSPECTION
1270856,56560,2010-06-23,N,A,98.0,98.0,1 - INSPECTION
1270873,57163,2010-06-24,Y,A,98.0,100.0,1 - INSPECTION
1271272,59499,2010-06-24,N,A,100.0,100.0,1 - INSPECTION
1271326,58352,2010-06-25,N,,,,CVV - CRITICAL VIOLATION VISIT
1271383,56985,2010-06-28,Y,A,99.0,101.0,1 - INSPECTION
1271422,57148,2010-06-24,N,A,95.0,95.0,1 - INSPECTION
1271423,55958,2010-06-24,Y,A,96.0,98.0,1 - INSPECTION
1271532,63731,2010-06-28,Y,A,96.0,98.0,1 - INSPECTION
1271740,58312,2010-06-28,N,,,,CVV - CRITICAL VIOLATION VISIT
1271767,81241,2010-06-28,N,,,,P - PERMIT
1271827,57135,2010-06-29,Y,B,85.0,87.0,1 - INSPECTION
1253468,58006,2010-03-03,Y,A,95.0,97.0,1 - INSPECTION
1253477,57100,2010-03-03,Y,A,95.0,97.0,1 - INSPECTION
1253513,57300,2010-03-01,N,A,97.0,97.0,1 - INSPECTION
1253522,58112,2010-03-02,Y,A,99.0,101.0,1 - INSPECTION
1253586,58123,2010-03-04,Y,A,99.0,101.0,1 - INSPECTION
1253594,76605,2010-03-04,N,A,95.0,95.0,1 - INSPECTION
1253788,57163,2010-03-05,Y,A,99.0,101.0,1 - INSPECTION
1253789,58080,2010-03-05,Y,A,98.0,100.0,1 - INSPECTION
1253791,56664,2010-03-03,Y,A,99.0,101.0,1 - INSPECTION
1254238,58093,2010-03-08,Y,A,97.0,99.0,1 - INSPECTION
1254240,70902,2010-03-08,N,A,98.0,98.0,1 - INSPECTION
1254402,56188,2010-03-10,Y,A,94.0,96.0,1 - INSPECTION
1254498,55558,2010-03-10,N,A,94.0,94.0,1 - INSPECTION
1254590,55834,2010-03-11,N,,,,V - VISIT
1254694,56451,2010-03-11,Y,A,98.0,100.0,1 - INSPECTION
1254795,66036,2010-03-08,Y,A,97.0,99.0,1 - INSPECTION
1254916,57058,2010-03-12,N,A,96.0,96.0,1 - INSPECTION
1254949,60507,2010-03-15,N,A,98.0,98.0,1 - INSPECTION
1254959,56479,2010-03-12,Y,A,99.0,101.0,1 - INSPECTION
1254963,55900,2010-03-12,Y,A,98.0,100.0,1 - INSPECTION
1255007,62906,2010-03-15,N,A,97.0,97.0,1 - INSPECTION
1255010,57087,2010-03-15,Y,A,94.0,96.0,1 - INSPECTION
1255012,56977,2010-03-15,Y,A,92.0,94.0,1 - INSPECTION
1255035,61761,2010-03-15,Y,A,100.0,102.0,1 - INSPECTION
881216,55461,2002-05-15,N,A,100.0,100.0,1 - INSPECTION
881217,55461,2002-08-26,N,A,100.0,100.0,1 - INSPECTION
881224,55461,2004-10-28,N,A,100.0,100.0,1 - INSPECTION
881225,55461,2005-02-22,N,A,100.0,100.0,1 - INSPECTION
881235,55461,2007-11-29,N,A,100.0,100.0,1 - INSPECTION
881236,55461,2008-03-13,N,A,100.0,100.0,1 - INSPECTION
881383,55468,2000-06-16,N,A,100.0,100.0,1 - INSPECTION
881384,55468,2000-08-23,N,A,100.0,100.0,1 - INSPECTION
881386,55468,2001-03-13,N,A,100.0,100.0,1 - INSPECTION
881388,55468,2001-08-06,Y,A,100.0,102.0,1 - INSPECTION
881391,55468,2002-04-23,N,A,100.0,100.0,1 - INSPECTION
881402,55468,2005-01-03,Y,A,100.0,102.0,1 - INSPECTION
881409,55468,2006-10-06,Y,A,100.0,102.0,1 - INSPECTION
881471,55470,2002-11-19,Y,A,100.0,102.0,1 - INSPECTION
881475,55470,2003-11-21,Y,A,100.0,102.0,1 - INSPECTION
881483,55470,2005-10-06,Y,A,100.0,102.0,1 - INSPECTION
881486,55470,2006-07-13,Y,A,100.0,102.0,1 - INSPECTION
881489,55470,2007-04-24,N,A,100.0,100.0,1 - INSPECTION
881530,55471,2000-12-01,Y,A,100.0,102.0,1 - INSPECTION
881532,55471,2001-05-30,Y,A,100.0,102.0,1 - INSPECTION
881534,55471,2001-12-17,Y,A,100.0,102.0,1 - INSPECTION
881539,55471,2003-02-25,Y,A,100.0,102.0,1 - INSPECTION
881546,55471,2005-05-18,Y,A,100.0,102.0,1 - INSPECTION
883797,55536,2000-04-19,N,A,100.0,100.0,1 - INSPECTION
883808,55536,2002-11-07,N,A,100.0,100.0,1 - INSPECTION
883809,55536,2003-02-03,N,A,100.0,100.0,1 - INSPECTION
883811,55536,2003-07-17,N,A,100.0,100.0,1 - INSPECTION
883813,55536,2004-04-02,N,A,100.0,100.0,1 - INSPECTION
883814,55536,2004-07-13,N,A,100.0,100.0,1 - INSPECTION
883819,55536,2005-11-18,N,A,100.0,100.0,1 - INSPECTION
883825,55536,2007-04-16,Y,A,100.0,102.0,1 - INSPECTION
883826,55536,2007-07-18,Y,A,100.0,102.0,1 - INSPECTION
913694,57210,2001-01-17,N,A,100.0,100.0,1 - INSPECTION
913701,57210,2003-01-02,N,A,100.0,100.0,1 - INSPECTION
913705,57210,2004-06-10,N,A,100.0,100.0,1 - INSPECTION
913695,57210,2001-04-04,N,A,100.0,100.0,1 - INSPECTION
913698,57210,2002-03-27,N,A,100.0,100.0,1 - INSPECTION
913704,57210,2004-01-20,N,A,100.0,100.0,1 - INSPECTION
913707,57210,2004-12-06,N,A,100.0,100.0,1 - INSPECTION
913714,57210,2006-08-04,N,A,100.0,100.0,1 - INSPECTION
913715,57210,2006-10-25,N,A,100.0,100.0,1 - INSPECTION
913716,57210,2007-01-17,N,A,100.0,100.0,1 - INSPECTION
1255043,57688,2010-03-15,N,A,96.0,96.0,1 - INSPECTION
1255276,56692,2010-03-16,Y,A,98.0,100.0,1 - INSPECTION
1255285,56963,2010-03-11,Y,A,95.0,97.0,1 - INSPECTION
1255286,62661,2010-03-11,Y,A,100.0,102.0,1 - INSPECTION
1255375,57158,2010-03-17,N,A,97.0,97.0,1 - INSPECTION
1255502,56189,2010-03-17,Y,A,100.0,102.0,1 - INSPECTION
1255817,55702,2010-03-18,Y,A,97.0,99.0,1 - INSPECTION
1255894,57190,2010-03-22,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1255900,57097,2010-03-19,Y,A,96.0,98.0,1 - INSPECTION
1255902,57190,2010-03-19,N,A,94.0,94.0,1 - INSPECTION
1255906,56081,2010-03-19,N,A,99.0,99.0,1 - INSPECTION
1255912,76606,2010-03-23,Y,A,96.0,98.0,1 - INSPECTION
1256149,56864,2010-03-23,Y,A,93.0,95.0,1 - INSPECTION
1256230,56279,2010-03-22,N,A,95.0,95.0,1 - INSPECTION
1256277,56827,2010-03-24,Y,A,96.0,98.0,1 - INSPECTION
1256372,57135,2010-03-24,Y,A,92.0,94.0,1 - INSPECTION
1256533,57123,2010-03-25,Y,A,99.0,101.0,1 - INSPECTION
1256677,57105,2010-03-26,N,A,99.0,99.0,1 - INSPECTION
1257000,58143,2010-03-25,N,A,97.0,97.0,1 - INSPECTION
1257024,57445,2010-03-29,N,,,,V - VISIT
1257026,69995,2010-03-29,N,,,,V - VISIT
1257102,56830,2010-03-30,N,,,,V - VISIT
1257207,68681,2010-03-30,Y,A,98.0,100.0,1 - INSPECTION
1257853,57278,2010-04-05,Y,A,97.0,99.0,2 - RE-INSPECTION
1258031,58331,2010-04-07,N,A,99.0,99.0,1 - INSPECTION
1258037,56291,2010-04-07,N,A,94.0,94.0,1 - INSPECTION
1258192,75427,2010-03-16,N,,,,V - VISIT
1258216,58334,2010-04-09,Y,A,98.0,100.0,1 - INSPECTION
1258217,57623,2010-04-08,Y,A,97.0,99.0,1 - INSPECTION
1258253,56657,2010-04-08,N,A,98.0,98.0,1 - INSPECTION
1258412,57118,2010-04-09,N,A,97.0,97.0,1 - INSPECTION
1258464,65909,2010-04-12,Y,A,97.0,99.0,1 - INSPECTION
1258614,63377,2010-04-12,Y,A,97.0,99.0,1 - INSPECTION
1258616,56817,2010-04-12,N,A,97.0,97.0,1 - INSPECTION
1258702,55737,2010-04-13,N,A,96.0,96.0,1 - INSPECTION
1258735,58329,2010-04-12,Y,A,99.0,101.0,1 - INSPECTION
1258865,56565,2010-04-14,N,A,97.0,97.0,1 - INSPECTION
1258872,55827,2010-04-14,Y,A,97.0,99.0,1 - INSPECTION
1258939,56982,2010-04-14,N,A,96.0,96.0,1 - INSPECTION
1259226,56993,2010-04-16,Y,A,92.0,94.0,1 - INSPECTION
883300,55519,2000-11-08,N,A,100.0,100.0,1 - INSPECTION
883306,55519,2002-05-22,N,A,100.0,100.0,1 - INSPECTION
883309,55519,2003-02-07,N,A,100.0,100.0,1 - INSPECTION
883310,55519,2003-05-12,N,A,100.0,100.0,1 - INSPECTION
883316,55519,2004-04-15,N,A,100.0,100.0,S - STATUS CHANGE
883318,55519,2004-09-15,N,A,100.0,100.0,1 - INSPECTION
883320,55519,2005-03-16,N,A,100.0,100.0,1 - INSPECTION
883326,55519,2006-07-27,N,A,100.0,100.0,1 - INSPECTION
883329,55519,2007-04-16,N,A,100.0,100.0,1 - INSPECTION
883305,55519,2002-02-14,N,A,100.0,100.0,1 - INSPECTION
883312,55519,2003-09-16,N,A,100.0,100.0,1 - INSPECTION
883313,55519,2003-12-23,N,A,100.0,100.0,1 - INSPECTION
883317,55519,2004-06-28,N,A,100.0,100.0,1 - INSPECTION
883319,55519,2004-12-28,N,A,100.0,100.0,1 - INSPECTION
883321,55519,2005-06-21,N,A,100.0,100.0,1 - INSPECTION
883328,55519,2007-01-16,N,A,100.0,100.0,1 - INSPECTION
883330,55519,2007-07-31,N,A,100.0,100.0,1 - INSPECTION
914179,57227,2000-08-08,N,A,100.0,100.0,1 - INSPECTION
914183,57227,2001-08-01,N,A,100.0,100.0,1 - INSPECTION
914194,57227,2004-09-28,N,A,100.0,100.0,1 - INSPECTION
914200,57227,2006-05-11,N,A,100.0,100.0,1 - INSPECTION
914203,57227,2007-04-25,N,A,100.0,100.0,1 - INSPECTION
914249,57229,2000-11-13,N,A,100.0,100.0,1 - INSPECTION
914260,57229,2003-08-04,N,A,100.0,100.0,1 - INSPECTION
914264,57229,2004-07-01,N,A,100.0,100.0,1 - INSPECTION
914268,57229,2005-09-02,N,A,100.0,100.0,1 - INSPECTION
914269,57229,2005-11-06,N,A,100.0,100.0,1 - INSPECTION
914277,57229,2007-11-07,N,A,100.0,100.0,1 - INSPECTION
914178,57227,2000-05-15,N,A,100.0,100.0,1 - INSPECTION
914182,57227,2001-05-03,N,A,100.0,100.0,1 - INSPECTION
914185,57227,2002-04-03,N,A,100.0,100.0,1 - INSPECTION
914191,57227,2003-10-23,N,A,100.0,100.0,1 - INSPECTION
914192,57227,2004-01-07,N,A,100.0,100.0,1 - INSPECTION
914197,57227,2005-07-14,N,A,100.0,100.0,1 - INSPECTION
914202,57227,2006-10-03,N,A,100.0,100.0,1 - INSPECTION
914204,57227,2007-07-18,N,A,100.0,100.0,1 - INSPECTION
914248,57229,2000-07-18,N,A,100.0,100.0,1 - INSPECTION
914252,57229,2001-07-06,N,A,100.0,100.0,1 - INSPECTION
914258,57229,2003-03-17,N,A,100.0,100.0,1 - INSPECTION
914259,57229,2003-05-22,N,A,100.0,100.0,1 - INSPECTION
914263,57229,2004-05-17,N,A,100.0,100.0,1 - INSPECTION
914273,57229,2006-08-07,N,A,100.0,100.0,1 - INSPECTION
914278,57229,2008-03-05,N,A,100.0,100.0,1 - INSPECTION
1259320,62285,2010-04-13,N,A,99.0,99.0,1 - INSPECTION
1259335,55811,2010-04-15,N,A,100.0,100.0,1 - INSPECTION
1259458,57166,2010-04-19,Y,A,94.0,96.0,1 - INSPECTION
1259565,56034,2010-04-19,N,A,94.0,94.0,1 - INSPECTION
1259652,58123,2010-04-19,Y,A,98.0,100.0,1 - INSPECTION
1259998,57190,2010-04-19,N,A,94.0,94.0,1 - INSPECTION
1260452,57448,2010-04-26,N,A,95.0,95.0,1 - INSPECTION
1260488,56930,2010-04-20,Y,A,99.0,101.0,1 - INSPECTION
1260515,63596,2010-04-22,Y,A,100.0,102.0,1 - INSPECTION
1260585,56361,2010-04-27,Y,A,98.0,100.0,1 - INSPECTION
1261286,55481,2010-04-26,N,,,,V - VISIT
1261543,55853,2010-05-04,Y,A,95.0,97.0,1 - INSPECTION
1261620,56844,2010-05-04,Y,A,98.0,100.0,1 - INSPECTION
1261731,55972,2010-05-05,Y,A,95.0,97.0,1 - INSPECTION
1261779,56405,2010-05-05,N,A,100.0,100.0,1 - INSPECTION
1261780,57659,2010-05-05,N,A,99.0,99.0,1 - INSPECTION
1261804,56470,2010-05-05,Y,A,97.0,99.0,1 - INSPECTION
1297918,56738,2010-08-26,N,A,90.0,90.0,1 - INSPECTION
1297925,59618,2010-08-26,N,A,95.0,95.0,1 - INSPECTION
1298156,56906,2010-08-27,N,A,98.0,98.0,1 - INSPECTION
1298160,56784,2010-08-10,N,A,98.0,98.0,1 - INSPECTION
1298170,59499,2010-08-27,N,A,100.0,100.0,1 - INSPECTION
1298176,56189,2010-08-26,Y,A,99.0,101.0,1 - INSPECTION
1298200,55627,2010-08-25,Y,A,98.0,100.0,1 - INSPECTION
1298263,56149,2010-08-30,N,,,,V - VISIT
1298282,56952,2010-08-17,Y,A,96.0,98.0,1 - INSPECTION
1298285,55815,2010-08-18,N,A,95.0,95.0,1 - INSPECTION
1298307,77091,2010-08-23,Y,A,98.0,100.0,1 - INSPECTION
1298356,58109,2010-08-27,Y,A,96.0,98.0,1 - INSPECTION
1298570,56389,2010-08-30,N,A,97.0,97.0,1 - INSPECTION
1299292,58070,2010-09-07,Y,A,98.0,100.0,1 - INSPECTION
1299325,81078,2010-09-03,N,,,,V - VISIT
1299348,58081,2010-09-03,N,A,97.0,97.0,1 - INSPECTION
1299571,57040,2010-09-08,N,A,98.0,98.0,1 - INSPECTION
1299770,57178,2010-09-09,N,A,95.0,95.0,1 - INSPECTION
1299782,55827,2010-09-09,N,,,,V - VISIT
883600,55528,2001-08-29,N,A,100.0,100.0,1 - INSPECTION
883610,55528,2004-04-29,Y,A,100.0,102.0,1 - INSPECTION
883613,55528,2005-03-22,N,A,100.0,100.0,1 - INSPECTION
883616,55528,2005-12-06,Y,A,100.0,102.0,1 - INSPECTION
883617,55528,2006-03-07,N,A,100.0,100.0,1 - INSPECTION
883621,55528,2007-02-21,Y,A,100.0,102.0,1 - INSPECTION
883622,55528,2007-05-18,Y,A,100.0,102.0,1 - INSPECTION
882841,55502,2001-05-10,N,A,100.0,100.0,1 - INSPECTION
882842,55502,2001-07-06,N,A,100.0,100.0,1 - INSPECTION
882851,55502,2003-11-17,N,A,100.0,100.0,1 - INSPECTION
882853,55502,2004-05-11,N,A,100.0,100.0,1 - INSPECTION
882857,55502,2005-04-26,N,A,100.0,100.0,1 - INSPECTION
882866,55502,2008-01-07,N,A,100.0,100.0,1 - INSPECTION
881591,55472,2000-11-21,N,A,100.0,100.0,1 - INSPECTION
881606,55472,2005-02-11,Y,A,100.0,102.0,1 - INSPECTION
881610,55472,2006-04-25,N,A,100.0,100.0,1 - INSPECTION
881613,55472,2007-01-10,Y,A,100.0,102.0,1 - INSPECTION
881648,55473,2000-08-02,Y,A,100.0,102.0,1 - INSPECTION
881649,55473,2000-10-16,Y,A,100.0,102.0,1 - INSPECTION
881651,55473,2001-04-26,Y,A,100.0,102.0,1 - INSPECTION
883597,55528,2000-05-01,N,A,100.0,100.0,1 - INSPECTION
883598,55528,2000-08-10,N,A,100.0,100.0,1 - INSPECTION
883599,55528,2001-01-14,N,A,100.0,100.0,1 - INSPECTION
883601,55528,2001-11-09,N,A,100.0,100.0,1 - INSPECTION
883603,55528,2002-05-13,N,A,100.0,100.0,1 - INSPECTION
883604,55528,2002-08-28,Y,A,100.0,102.0,1 - INSPECTION
882844,55502,2002-02-21,N,A,100.0,100.0,1 - INSPECTION
882849,55502,2003-06-10,N,A,100.0,100.0,1 - INSPECTION
882852,55502,2004-02-13,N,A,100.0,100.0,1 - INSPECTION
882854,55502,2004-07-27,N,A,100.0,100.0,1 - INSPECTION
882859,55502,2005-10-18,N,A,100.0,100.0,1 - INSPECTION
882860,55502,2006-01-17,N,A,100.0,100.0,1 - INSPECTION
882861,55502,2006-08-14,Y,A,100.0,102.0,1 - INSPECTION
882862,55502,2006-11-07,Y,A,100.0,102.0,1 - INSPECTION
882865,55502,2007-07-10,N,A,100.0,100.0,1 - INSPECTION
914672,57244,2000-05-30,Y,A,100.0,102.0,1 - INSPECTION
914674,57244,2000-11-17,N,A,100.0,100.0,1 - INSPECTION
914689,57244,2004-12-10,Y,A,100.0,102.0,1 - INSPECTION
914701,57244,2007-07-16,N,A,100.0,100.0,1 - INSPECTION
910521,56858,2004-03-08,N,A,100.0,100.0,P - PERMIT
910530,56858,2006-05-09,N,A,100.0,100.0,1 - INSPECTION
910616,56864,2004-03-29,N,A,100.0,100.0,P - PERMIT
910619,56864,2004-12-08,N,A,100.0,100.0,1 - INSPECTION
910627,56864,2007-09-25,N,A,100.0,100.0,1 - INSPECTION
910629,56864,2008-02-15,N,A,100.0,100.0,1 - INSPECTION
910671,56868,2005-11-03,N,A,100.0,100.0,1 - INSPECTION
910678,56868,2008-03-06,N,A,100.0,100.0,1 - INSPECTION
910752,56876,2004-11-18,Y,A,100.0,102.0,1 - INSPECTION
910760,56876,2007-02-16,Y,A,100.0,102.0,1 - INSPECTION
910761,56876,2007-06-04,Y,A,100.0,102.0,1 - INSPECTION
910825,56881,2004-06-10,N,A,100.0,100.0,P - PERMIT
910826,56881,2004-06-21,N,A,100.0,100.0,1 - INSPECTION
910829,56881,2005-05-17,N,A,100.0,100.0,1 - INSPECTION
910833,56881,2006-08-24,N,A,100.0,100.0,1 - INSPECTION
910838,56881,2007-10-08,N,A,100.0,100.0,1 - INSPECTION
910839,56881,2008-01-07,N,A,100.0,100.0,1 - INSPECTION
910852,56884,2004-06-17,N,A,100.0,100.0,2 - RE-INSPECTION
910859,56884,2005-10-10,Y,A,100.0,102.0,1 - INSPECTION
910860,56884,2006-01-10,Y,A,100.0,102.0,1 - INSPECTION
910862,56884,2006-09-28,Y,A,100.0,102.0,1 - INSPECTION
910865,56884,2007-06-26,N,A,100.0,100.0,1 - INSPECTION
910967,56892,2005-01-03,N,A,100.0,100.0,S - STATUS CHANGE
910974,56892,2006-09-25,Y,A,100.0,102.0,1 - INSPECTION
910975,56892,2006-12-05,Y,A,100.0,102.0,1 - INSPECTION
910976,56892,2007-03-01,Y,A,100.0,102.0,1 - INSPECTION
910977,56892,2007-05-18,Y,A,100.0,102.0,1 - INSPECTION
1300062,55471,2010-09-09,N,A,98.0,98.0,1 - INSPECTION
1300077,58318,2010-09-13,N,A,100.0,100.0,1 - INSPECTION
1300097,58060,2010-09-10,Y,A,99.0,101.0,1 - INSPECTION
1300105,58107,2010-09-13,N,A,99.0,99.0,1 - INSPECTION
1300118,58095,2010-09-13,Y,A,97.0,99.0,1 - INSPECTION
1300122,57982,2010-09-13,Y,A,95.0,97.0,1 - INSPECTION
1300252,58106,2010-09-13,Y,A,96.0,98.0,1 - INSPECTION
1300473,58096,2010-09-15,Y,A,98.0,100.0,1 - INSPECTION
1300535,56459,2010-09-15,N,A,94.0,94.0,1 - INSPECTION
1300912,56809,2010-09-17,Y,A,96.0,98.0,1 - INSPECTION
1301056,58063,2010-09-20,N,,,,CVV - CRITICAL VIOLATION VISIT
1301060,56510,2010-09-20,Y,A,96.0,98.0,1 - INSPECTION
1301064,60573,2010-09-20,N,A,95.0,95.0,1 - INSPECTION
1301198,58104,2010-09-15,Y,A,97.0,99.0,1 - INSPECTION
1301373,56928,2010-09-20,Y,A,91.0,93.0,1 - INSPECTION
1301525,56719,2010-09-22,N,,,,CVF - CRITICAL VIOLATION FOLLOWUP
1301608,63362,2010-09-21,N,,,,V - VISIT
1301621,80690,2010-09-22,N,,,,V - VISIT
1301846,56336,2010-09-24,N,,,,V - VISIT
1301922,57101,2010-09-27,Y,A,94.0,96.0,1 - INSPECTION
1301929,57063,2010-09-24,N,A,92.0,92.0,1 - INSPECTION
1302042,58112,2010-09-27,N,,,,CVV - CRITICAL VIOLATION VISIT
1302177,57490,2010-09-20,N,A,94.0,94.0,1 - INSPECTION
1302284,84008,2010-09-27,N,,,,P - PERMIT
1302334,58123,2010-09-28,Y,A,96.0,98.0,1 - INSPECTION
1302623,58119,2010-09-27,Y,A,99.0,101.0,1 - INSPECTION
1302876,58123,2010-09-30,N,,,,CVV - CRITICAL VIOLATION VISIT
1302878,58085,2010-09-30,N,A,99.0,99.0,1 - INSPECTION
1303109,58062,2010-09-30,Y,A,96.0,98.0,1 - INSPECTION
1303205,58066,2010-10-01,N,,,,V - VISIT
1303723,56174,2010-10-05,Y,A,99.0,101.0,1 - INSPECTION
1303724,56336,2010-10-05,N,A,98.0,98.0,1 - INSPECTION
1304025,81236,2010-10-08,N,,,,CVV - CRITICAL VIOLATION VISIT
1304037,56830,2010-10-08,Y,A,94.0,96.0,1 - INSPECTION
1304422,58069,2010-10-12,Y,A,100.0,102.0,1 - INSPECTION
1304430,58126,2010-10-12,Y,A,98.0,100.0,1 - INSPECTION
1304433,56102,2010-10-12,N,A,90.0,90.0,1 - INSPECTION
1304461,55811,2010-10-12,N,A,100.0,100.0,1 - INSPECTION
1304516,82859,2010-10-11,Y,A,94.0,96.0,1 - INSPECTION
1304651,56398,2010-10-13,Y,A,98.0,100.0,1 - INSPECTION
913691,57210,2000-04-12,N,A,100.0,100.0,1 - INSPECTION
913693,57210,2000-10-10,N,A,100.0,100.0,1 - INSPECTION
913699,57210,2002-07-24,N,A,100.0,100.0,1 - INSPECTION
